watch_id,user_id,movie_id,watch_date,watch_time_minutes,completion_percentage,liked,recommendation_score
4841,7196,9535,2025-07-14,66,46.39,1,39.83
4842,8348,5641,2025-01-30,22,48.72,0,25.28
4843,272,4499,2025-09-25,107,62.65,1,57.88
4844,2324,8836,2025-04-27,82,46.61,1,44.78
4845,8163,714,2022-08-28,26,26.59,0,17.65
4846,3582,1617,2024-04-12,15,13.34,0,2.63
4847,4119,8053,2021-06-29,50,41.83,1,41.77
4848,4931,393,2024-06-27,78,52.51,1,41.96
4849,206,2238,2022-10-13,73,61.36,0,33.19
4850,2904,4803,2025-01-18,115,73.39,0,48.95
4851,1681,6913,2026-06-09,66,42.71,0,31.45
4852,1283,6083,2025-06-29,44,31.62,0,17.99
4853,2947,5594,2024-10-28,37,36.54,0,22.51
4854,6633,5067,2025-11-29,24,47.27,0,32.91
4855,1755,1024,2026-05-09,56,44.1,1,43.8
4856,7297,3669,2025-01-25,66,96.35,1,79.58
4857,2557,3932,2022-09-21,20,22.63,1,27.02
4858,1789,5976,2022-07-17,3,1.99,1,30.09
4859,5884,6968,2025-06-15,40,37.82,1,49.99
4860,8658,7120,2026-06-06,47,95.3,0,54.64
4861,8931,4183,2025-10-31,18,18.68,0,3.81
4862,8019,3451,2025-06-25,37,44.82,1,40.7
4863,2412,9998,2025-02-27,7,10.35,0,14.28
4864,9763,4450,2026-06-02,73,50.38,1,42.98
4865,5965,8317,2024-12-23,77,60.85,0,37.79
4866,5425,2898,2026-02-08,152,99.92,1,77.01
4867,5042,2309,2024-12-17,40,76.28,1,69.29
4868,3587,2852,2024-10-25,31,64.23,0,37.98
4869,7690,5028,2026-06-11,26,50.89,0,31.45
4870,5224,5452,2023-02-13,25,18.72,0,6.23
4871,8430,8127,2025-11-10,12,28.58,0,9.13
4872,9347,9928,2026-06-23,132,97.45,1,85.68
4873,2099,6164,2026-01-24,39,86.44,1,68.54
4874,5843,2261,2024-10-08,66,37.13,1,43.41
4875,1094,7269,2023-06-04,11,33.67,1,41.1
4876,9475,5942,2025-06-19,67,62.2,1,49.64
4877,758,7108,2026-05-29,8,10.67,0,1.65
4878,4377,9469,2023-03-22,115,84.4,1,69.94
4879,2007,8909,2025-08-25,76,79.55,1,58.67
4880,4783,2142,2023-11-18,16,50.34,1,46.75
4881,6033,6419,2024-04-19,37,22.4,0,14.17
4882,9115,7697,2023-04-22,22,27.17,0,21.27
4883,3385,1942,2026-04-28,37,84.22,1,75.45
4884,1892,2429,2023-05-30,99,72.24,1,70.74
4885,8148,7343,2022-07-28,28,78.61,1,64.6
4886,9289,9367,2021-02-07,37,53.91,1,47.83
4887,5135,354,2022-07-24,39,72.97,1,59.7
4888,955,851,2022-07-01,161,90.05,1,83.31
4889,1240,7892,2026-04-14,3,2.3,1,22.69
4890,961,3414,2026-06-02,32,82.78,1,66.54
4891,2597,2688,2024-07-03,67,37.42,0,31.66
4892,6736,166,2025-02-06,11,53.46,0,35.8
4893,3838,564,2025-12-21,83,69.37,0,50.6
4894,4509,7154,2024-12-14,24,43.96,1,38.17
4895,9472,1731,2025-10-01,48,79.33,1,72.28
4896,3379,716,2025-06-28,44,58.46,1,47.16
4897,3764,8432,2026-06-06,58,51.54,1,48.43
4898,3880,1310,2025-06-27,52,96.52,1,86.07
4899,2193,4240,2024-08-02,58,79.95,1,58.15
4900,9724,6381,2025-07-15,15,30.91,1,47.87
4901,5004,5840,2026-05-20,6,3.76,0,0
4902,2117,6936,2025-11-12,76,47.84,0,34.36
4903,412,8176,2023-09-28,14,64.98,0,38.52
4904,335,138,2025-06-12,17,45.11,0,30.57
4905,468,5953,2023-06-20,39,91.82,0,45.5
4906,8422,4648,2025-12-02,47,33.34,1,39.35
4907,558,1411,2024-09-21,64,59.12,1,59.96
4908,366,7623,2022-06-25,15,9.91,1,32.83
4909,5480,5386,2026-05-15,127,90.4,1,80.2
4910,1408,2289,2026-06-07,34,51.22,1,54.59
4911,280,3701,2023-07-03,53,94.55,0,54.33
4912,2410,8099,2025-03-29,45,48.27,0,23.32
4913,2475,5680,2024-12-17,43,98.45,0,63.71
4914,872,3482,2025-07-10,20,25.9,0,22.38
4915,9717,2478,2025-11-20,62,43.99,1,53.59
4916,3182,9667,2025-07-11,137,95.85,0,56.48
4917,1836,1080,2026-02-03,57,50.94,1,43.58
4918,3054,3178,2026-01-22,49,72.39,1,65.41
4919,1169,5883,2025-12-02,74,53.43,0,31.84
4920,8286,5986,2024-02-06,42,23.43,0,16.22
4921,5444,7006,2024-06-16,60,45.33,0,26.25
4922,9785,5656,2022-03-02,74,55.73,1,55.01
4923,4110,604,2025-07-19,1,1.46,0,8.81
4924,3294,9169,2021-06-24,62,94.8,1,73.54
4925,9649,8023,2022-01-23,77,44.29,0,25.6
4926,7788,4551,2025-11-29,126,93.16,1,72.2
4927,3471,3098,2022-04-13,57,97.51,1,70.52
4928,6987,1794,2020-09-11,71,73.24,0,35.33
4929,5127,705,2021-04-18,129,84.14,1,60.66
4930,7702,5391,2026-04-05,8,4.55,0,7.54
4931,7981,2468,2024-10-16,2,1.46,0,0
4932,9286,1238,2026-06-21,71,90.51,0,55.67
4933,363,8661,2025-10-11,10,10.69,0,0.38
4934,3108,509,2023-05-10,112,70.92,1,63.38
4935,8372,8504,2026-03-27,2,1.82,0,0
4936,1779,5452,2025-08-04,17,56.93,0,28.49
4937,1348,7250,2025-07-01,90,87.34,1,64.51
4938,9645,5807,2020-12-20,110,70.95,0,40.17
4939,5900,2235,2025-04-22,22,73.46,1,65.64
4940,8916,3585,2023-03-31,43,87.38,1,75.28
4941,2049,1671,2022-07-24,12,16.86,0,15.49
4942,1811,9842,2026-06-22,13,42.28,0,33.04
4943,9223,6270,2026-06-02,3,2.94,0,4
4944,993,9129,2021-11-02,120,77.78,0,44.56
4945,4753,6723,2024-05-20,60,50.1,1,54.33
4946,3195,5092,2024-07-13,122,73.72,1,58.91
4947,6978,4976,2026-01-04,13,51.95,1,43.48
4948,5223,2269,2025-08-17,22,30.72,0,21.87
4949,8016,6490,2025-06-04,28,20.59,1,23.94
4950,1651,7640,2026-04-23,26,52.74,1,46.14
4951,5485,5775,2022-07-13,63,50.75,1,58.45
4952,646,1171,2021-11-14,52,37.17,0,27.75
4953,6589,3010,2024-10-23,81,86.13,1,79.75
4954,2657,8211,2022-09-22,28,15.78,0,13.85
4955,9311,4948,2024-10-11,52,34.41,1,39.45
4956,4473,82,2026-06-15,120,76.19,1,60.45
4957,1317,344,2026-03-14,20,15.44,1,27.46
4958,5852,5613,2026-06-03,45,56.87,0,35.73
4959,6495,4733,2024-12-03,2,4.39,0,0
4960,3418,7707,2020-01-06,8,10.01,0,0
4961,4309,8392,2024-12-26,12,49.18,1,49.2
4962,6684,3066,2026-02-18,61,54.55,1,58.81
4963,5616,6540,2024-11-21,26,51.06,0,37.13
4964,8405,3017,2026-06-03,13,53.25,0,26.06
4965,309,4197,2026-02-12,103,70.84,1,54.91
4966,7055,4768,2022-12-10,18,51.24,0,21.77
4967,3471,236,2021-11-23,178,98.71,1,78.25
4968,7324,2923,2023-01-16,89,80.41,0,39.31
4969,7827,400,2023-02-11,151,97.72,1,84.2
4970,7560,7972,2026-01-31,30,85.96,1,75.03
4971,9640,7758,2024-06-13,7,21.3,1,25.32
4972,4683,9889,2024-12-27,57,32.59,1,49.38
4973,2591,4463,2025-11-11,27,63.36,0,46.11
4974,8707,5124,2025-06-03,27,49.52,0,36.18
4975,5162,7941,2024-01-25,63,58.01,0,39.11
4976,8636,6680,2026-04-18,16,32.66,0,15.78
4977,4924,7242,2020-10-08,7,8.22,0,3.78
4978,1262,8747,2025-11-30,28,87.07,0,49.71
4979,9115,1,2025-01-24,109,96.75,0,51.86
4980,3629,6175,2025-09-18,14,15.83,0,1.31
4981,4837,7406,2023-09-22,3,5.51,0,6.68
4982,9768,4560,2026-02-17,58,98.36,1,80.45
4983,9863,5188,2024-02-21,117,79.94,1,62.27
4984,3766,9595,2025-02-17,50,35.17,0,18.94
4985,1253,9352,2024-04-08,52,41.54,1,47.29
4986,7402,9053,2026-03-11,79,65.08,0,31.71
4987,8845,1530,2026-02-25,64,61.24,1,64.43
4988,2466,267,2026-03-01,72,59.11,1,54.4
4989,2482,2699,2025-03-26,20,55.3,1,59.05
4990,6358,9826,2025-03-31,64,56.96,1,44.89
4991,7080,4910,2025-07-29,157,89.47,0,44.51
4992,4888,8190,2020-11-16,75,67.73,0,49.62
4993,5830,8,2023-03-13,72,89.29,1,78.61
4994,868,9449,2025-03-28,7,27.83,0,24.31
4995,5822,4850,2019-10-05,25,91.01,1,65.41
4996,4785,6224,2026-05-08,31,77.69,0,48.19
4997,6483,3463,2023-04-23,65,72.67,1,69.27
4998,2714,7426,2022-07-08,6,9.85,1,24.16
4999,3340,7747,2023-03-09,4,15.51,0,17.6
5000,1557,4511,2025-05-17,50,96.44,1,77.33
5001,2554,7057,2019-06-20,66,62.94,0,29.84
5002,7507,8706,2026-02-26,32,20.89,0,12.07
5003,1851,5021,2022-10-27,67,43.65,0,27.21
5004,7937,258,2021-10-13,74,89.74,1,73.04
5005,2918,5463,2025-06-03,38,83.83,0,48.9
5006,6300,2941,2026-01-19,88,58.88,0,41.72
5007,5462,7877,2025-05-02,40,80.9,1,75.87
5008,271,1146,2023-12-31,42,66.97,1,51.29
5009,1999,1157,2026-06-28,28,38.06,1,49.7
5010,7938,1258,2024-08-15,48,78.2,1,64.03
5011,5614,7567,2025-01-21,18,45.68,1,56.9
5012,5830,1988,2023-08-18,5,5.89,0,0
5013,4958,6643,2025-08-16,56,81.83,1,70.06
5014,7604,373,2024-12-11,45,27.23,1,40.82
5015,2226,3786,2025-06-02,106,58.85,0,31.62
5016,6628,9784,2022-11-12,12,61.71,0,41.19
5017,4242,6265,2025-12-27,19,29.49,1,30.23
5018,8665,4271,2022-12-07,109,78.98,1,73.04
5019,5606,6040,2026-03-13,36,40.12,0,33.1
5020,7584,8441,2023-05-24,6,20.18,1,38.73
5021,8592,3914,2025-01-01,96,63.44,0,33.75
5022,3441,3806,2024-08-13,3,6.15,0,1.15
5023,9858,4242,2022-11-20,117,76.87,0,47.09
5024,104,8764,2024-01-30,92,77.92,0,49.93
5025,7105,6994,2025-09-19,27,59.03,0,36.07
5026,5755,8575,2024-05-10,19,44.86,1,49.77
5027,7144,4390,2022-10-10,66,86.32,1,75.13
5028,5078,6674,2025-09-12,10,7.85,0,3.7
5029,8591,9676,2024-09-29,59,33.61,0,17.5
5030,3439,6412,2025-12-31,21,17.44,0,20.08
5031,6096,7541,2024-07-03,4,9.37,0,9.75
5032,4708,7881,2023-04-26,20,29.58,0,16.12
5033,7485,9914,2024-08-18,24,74.96,0,46.65
5034,5824,2540,2025-08-11,111,75.7,1,74.53
5035,1790,8423,2024-06-20,37,35.61,1,41.46
5036,386,5103,2025-06-30,34,46.18,1,55.06
5037,7905,591,2024-02-27,10,43.54,0,30.66
5038,9570,7186,2025-12-13,84,49.48,1,42.65
5039,3788,5364,2025-06-13,65,60.42,0,32.71
5040,7468,4417,2025-04-03,11,33.1,1,37.21
5041,5465,6655,2021-05-31,115,64.73,1,53.42
5042,6459,8522,2025-12-08,35,43.34,0,35.97
5043,4856,9294,2026-03-11,41,25.59,1,32.49
5044,1568,3266,2023-02-23,76,70.68,0,42.68
5045,7275,791,2024-05-12,103,70.78,1,66.59
5046,5116,9854,2025-11-07,46,33.72,1,47.77
5047,6546,1670,2023-07-06,36,43.41,0,31.48
5048,1430,8876,2025-07-23,12,13.77,0,9.83
5049,3743,1084,2023-11-18,42,59.14,0,33.56
5050,9366,7497,2025-10-31,38,46.92,0,36.71
5051,1585,2262,2022-07-12,20,72.68,1,70.94
5052,6542,9456,2024-12-14,55,41.1,0,32.15
5053,3301,7345,2022-10-09,4,4.72,0,0
5054,9971,6594,2025-10-24,16,9.53,0,4.71
5055,9425,8278,2021-10-11,72,48.15,0,21.18
5056,7492,7351,2024-11-11,18,29.46,0,8.6
5057,4817,1774,2024-10-20,56,40.19,1,41.13
5058,9506,2466,2024-01-11,4,17.37,0,9.54
5059,8021,1363,2022-08-30,55,65.51,1,64.69
5060,7098,556,2025-09-08,117,65.97,0,31.59
5061,4417,5102,2025-10-22,15,13.64,0,17.54
5062,1090,3239,2025-07-20,22,70.16,0,32.13
5063,63,7436,2021-03-03,17,20.2,0,13.8
5064,6830,2505,2023-05-15,23,42.56,1,43.02
5065,9333,8483,2024-09-09,146,82.77,1,76
5066,6097,966,2025-04-05,43,90.01,1,78.87
5067,7590,8777,2022-07-22,23,29.92,1,36.55
5068,6515,1648,2022-02-13,16,30.2,0,9.89
5069,8276,7897,2022-03-05,31,27.04,0,15
5070,443,6141,2026-04-09,138,97.29,1,82.02
5071,7540,4264,2024-03-16,88,84.51,1,73.33
5072,4129,7898,2023-11-24,34,54.44,1,47.72
5073,9134,7613,2023-04-29,92,59.66,1,52.83
5074,9237,6853,2026-02-28,152,96.55,1,84.03
5075,3096,1416,2024-10-02,80,49.83,1,46.83
5076,6431,5380,2024-10-04,103,94.32,1,71.31
5077,8950,1481,2021-12-19,3,3.43,0,0.5
5078,3717,7883,2022-07-22,14,29.04,1,29.33
5079,9811,7205,2023-03-09,55,36.87,0,26.84
5080,3358,2333,2025-07-06,78,55.04,1,51.4
5081,493,7947,2021-09-12,3,3.59,0,10.61
5082,8314,5433,2026-04-17,27,84.96,1,71.73
5083,3460,8268,2022-02-15,33,52.01,0,26.78
5084,877,2000,2024-05-12,30,40.98,0,24.67
5085,2230,4498,2025-11-03,40,38.49,0,21.7
5086,9673,5304,2023-08-10,91,92.1,1,85.22
5087,1466,7559,2025-08-19,40,40.37,1,52.28
5088,992,4065,2026-06-22,63,92.45,1,71.63
5089,4518,757,2026-03-08,10,7.98,0,0
5090,9216,1388,2024-01-28,26,42.65,0,23.96
5091,7529,5300,2022-05-31,46,69.35,1,64.02
5092,731,5400,2025-06-24,62,70.11,1,68.55
5093,7849,7446,2025-12-23,105,88.21,1,67.58
5094,8005,658,2026-05-14,60,33.56,1,32.01
5095,4751,1449,2023-04-09,2,4.9,0,2.97
5096,9192,5066,2021-02-05,8,16.87,1,24.64
5097,2994,9555,2026-05-04,46,78.7,0,54.04
5098,8321,9577,2025-12-23,134,88.61,1,80.16
5099,5490,235,2022-06-02,94,76.18,1,61.75
5100,917,7429,2023-02-16,92,85.99,1,66.54
5101,4202,2361,2024-07-30,137,86.39,1,80.96
5102,6310,6477,2022-11-30,10,16.35,1,20.55
5103,6980,9921,2022-04-24,54,97.55,1,72.51
5104,4160,7169,2021-03-31,66,38.78,0,27.29
5105,1601,9425,2026-02-24,54,32.97,1,30.08
5106,1002,9790,2025-11-25,7,23.46,0,11.1
5107,7815,9812,2026-02-26,88,87.36,1,75.44
5108,8851,692,2023-10-20,9,19.62,0,9.18
5109,6031,7071,2025-09-13,18,26.5,0,20.17
5110,2100,765,2019-06-30,74,61.54,1,60.85
5111,5980,2293,2024-07-17,61,90.43,0,55.84
5112,4073,5366,2023-09-24,20,35.37,0,16.75
5113,328,9055,2024-02-07,79,76.85,0,42.92
5114,1076,7801,2025-06-15,34,77.91,1,68.06
5115,2993,3113,2026-03-27,33,29.95,0,19.37
5116,5859,5007,2026-06-18,10,26.51,0,9.94
5117,1908,8131,2022-11-25,17,39.74,0,19.73
5118,9233,7243,2025-01-28,52,81.06,1,69.74
5119,4525,7871,2025-01-01,7,11.04,0,0.17
5120,1503,7681,2025-11-13,132,83.24,1,79.72
5121,2976,2090,2026-06-03,13,15.71,1,31.59
5122,2397,5279,2026-05-12,26,77.94,0,37.56
5123,3889,2272,2024-10-23,65,94.31,1,70.77
5124,659,7269,2020-06-10,35,35.79,0,29.93
5125,2558,408,2026-02-07,103,90.9,1,80.97
5126,8786,9003,2024-10-08,81,83.07,0,46.08
5127,6103,2592,2025-08-21,74,74.59,1,60.47
5128,1232,1731,2026-04-09,91,68.11,0,47.01
5129,8380,5549,2023-08-01,37,23.04,0,9.15
5130,685,7503,2026-02-27,16,48.34,1,56.2
5131,3360,5343,2024-07-29,50,93.67,1,66.97
5132,4129,2066,2025-06-10,95,86.31,1,81.52
5133,2347,129,2021-12-20,69,54.9,0,24.25
5134,8724,4115,2025-02-04,46,92.73,0,58.57
5135,4703,2420,2023-02-18,63,41.12,0,18.29
5136,7077,2133,2023-03-06,36,26.25,0,8.59
5137,1671,1454,2025-01-02,85,85.42,1,75.45
5138,6344,9880,2024-05-31,13,39.36,1,37.36
5139,4014,2544,2021-04-01,16,10.73,1,33.84
5140,1995,6507,2025-02-17,54,37.03,1,34.59
5141,5560,1166,2026-02-17,104,99.91,1,72.2
5142,2038,3124,2023-07-23,36,38.35,0,25.94
5143,2047,4979,2026-05-11,48,28.47,0,11.24
5144,9187,38,2023-12-04,22,34.24,0,11.1
5145,7891,7424,2026-01-30,64,62.42,0,36.72
5146,8664,387,2020-08-08,19,36.67,0,27.62
5147,9910,5647,2025-03-03,7,8,1,17.12
5148,104,2486,2025-04-05,18,29.89,0,25.74
5149,2500,3220,2025-06-27,90,68.57,1,69.76
5150,8279,9538,2026-02-11,75,79.39,1,66.46
5151,8551,2548,2024-11-10,39,22.68,0,4.8
5152,4349,5485,2023-10-26,9,18.34,0,17.6
5153,2736,1507,2025-04-21,16,21.82,0,15.27
5154,6283,5369,2025-01-13,8,29.42,1,47.26
5155,2196,4348,2021-02-25,90,65.04,1,63.6
5156,8701,5401,2026-04-04,8,27.47,0,22.37
5157,6148,7025,2022-12-15,92,57.87,0,30.04
5158,157,8764,2025-02-22,9,6.35,0,7.37
5159,8234,5250,2023-12-01,56,44.59,1,49.82
5160,586,8098,2025-02-23,4,7.02,0,4.3
5161,1668,8980,2025-07-28,18,9.88,1,19.7
5162,5082,7307,2026-06-03,14,50.3,0,24.1
5163,5271,437,2022-12-19,51,47.06,1,53.28
5164,888,9688,2025-10-05,80,84.65,1,68.73
5165,5230,3798,2025-12-07,70,76.69,1,72.12
5166,7403,3234,2024-06-10,13,29.47,1,34.02
5167,6717,485,2026-05-15,41,64.78,0,32.7
5168,6414,6039,2024-01-07,29,26.7,1,40
5169,3318,425,2025-08-17,147,90.11,1,69.46
5170,6225,336,2025-06-13,36,23.74,0,22.65
5171,69,9915,2025-10-06,52,43.6,0,35.6
5172,8857,9554,2026-04-12,40,44.6,1,50.71
5173,2305,3928,2025-06-07,151,91.41,0,47.13
5174,729,4682,2024-12-27,16,21.77,1,40.82
5175,6426,739,2024-03-03,28,75.25,1,56.76
5176,7337,3040,2021-06-28,50,76.23,0,50.9
5177,4712,5276,2023-03-15,42,56.77,1,59.8
5178,8493,8449,2026-02-11,1,3.37,0,0.61
5179,3807,324,2025-06-20,33,43.92,0,29.78
5180,7445,4965,2024-11-01,13,7.64,0,0
5181,2501,7224,2025-11-27,16,12.92,1,26.74
5182,594,3454,2025-12-26,59,66.6,0,47.3
5183,2651,4048,2024-07-25,13,51.52,0,27.89
5184,1464,4437,2022-08-13,13,8.74,0,3.11
5185,8943,4239,2026-02-19,11,42.69,1,55.58
5186,7514,8184,2026-03-22,92,64.32,0,45.38
5187,1052,6484,2026-05-09,16,25.61,0,11.43
5188,4896,5522,2021-08-22,46,40.59,1,44.25
5189,6637,5708,2026-06-13,7,15.88,0,14.99
5190,8235,4622,2025-04-21,42,93.38,1,77.15
5191,4286,6055,2026-04-18,139,88.45,1,64.1
5192,4239,7655,2026-01-28,52,51.01,1,54.19
5193,4429,3722,2023-02-23,97,89.39,1,70.54
5194,478,4024,2026-04-07,50,66.31,0,40.9
5195,8644,1745,2025-03-03,113,91.49,0,60.63
5196,4923,47,2022-11-14,17,9.82,1,32.13
5197,6075,1277,2020-02-19,57,69.49,1,64.13
5198,4954,8283,2025-02-07,96,55.81,0,37.48
5199,9181,8697,2026-01-27,91,51.33,1,47.82
5200,6948,9749,2022-09-18,20,15.79,0,16.3
5201,238,1080,2026-02-07,67,45.12,0,36.99
5202,8354,8777,2024-03-30,57,82.21,1,68.96
5203,9240,3635,2024-08-24,47,81.97,0,56.31
5204,677,7740,2024-07-12,22,72.06,1,65.74
5205,8562,7740,2024-11-27,126,74.73,0,49.84
5206,544,6878,2025-03-07,38,42.21,0,31.54
5207,4592,5274,2023-05-15,2,3.72,0,4.47
5208,5440,8942,2020-08-21,30,65.93,1,51.62
5209,4631,7413,2023-01-24,61,42.73,1,42.94
5210,4342,6476,2022-02-26,95,53.7,0,27.84
5211,9221,6912,2024-04-17,2,5.58,1,28.85
5212,433,9315,2025-07-13,92,54.43,0,35.5
5213,5664,9189,2026-05-29,65,42.95,0,16.05
5214,3526,687,2024-11-09,144,83.44,1,75.01
5215,5262,2914,2025-11-26,12,59.4,1,51.87
5216,8783,9072,2026-04-05,102,92.71,0,52.24
5217,22,3183,2026-01-02,11,7.55,0,0
5218,8606,3116,2024-03-11,10,48.99,0,36.53
5219,2225,1360,2025-11-07,1,5.12,0,1.48
5220,92,9966,2022-10-22,43,25.26,0,16.29
5221,796,5187,2023-03-16,55,48.7,0,33.49
5222,595,3697,2025-05-28,35,33.59,0,28.51
5223,6607,7317,2023-12-12,86,68.58,1,53.83
5224,1447,1039,2022-05-05,92,80.81,1,74.98
5225,5333,4060,2026-01-06,139,80.55,1,72.09
5226,9395,9351,2024-08-08,62,89.67,1,81.79
5227,4915,5441,2025-11-08,134,84.6,0,46.23
5228,61,7190,2026-02-26,46,40.54,0,19.05
5229,1147,8692,2026-01-28,113,74.08,1,57.4
5230,461,583,2026-01-28,78,58.36,0,32.89
5231,4799,6674,2024-01-01,61,39.81,0,26.75
5232,5108,8373,2024-04-23,129,73.33,0,41.95
5233,9199,2704,2020-07-18,45,50.83,1,46.86
5234,7265,4687,2021-09-21,7,31.99,1,40.56
5235,6683,9824,2026-01-21,59,44.39,0,36.21
5236,6667,1589,2025-01-29,9,20.77,0,6.43
5237,5393,9194,2021-10-13,15,54.84,0,34.46
5238,4490,5535,2026-04-14,28,93.27,1,71.81
5239,4246,4672,2026-02-21,33,36.58,0,13.14
5240,7491,6225,2022-12-12,71,54.24,0,41.2
5241,5631,9208,2024-06-11,82,93.79,1,79.09
5242,3708,3211,2023-01-18,8,25.84,1,27.38
5243,9902,7565,2024-12-16,10,40.63,0,20.39
5244,3963,4929,2024-08-10,1,2.58,0,4.72
5245,5900,3464,2024-12-27,84,67.44,1,54.91
5246,3043,572,2024-12-28,15,22.51,0,7.48
5247,3503,9674,2019-12-21,67,62.13,0,37.06
5248,667,3927,2025-01-16,54,92.35,1,73.49
5249,1785,7607,2023-12-18,105,59.91,0,28.78
5250,8423,6124,2025-04-13,78,93.71,1,74.07
5251,9580,7925,2026-02-12,7,19.89,0,4.28
5252,4760,4248,2023-07-18,47,32.82,1,42.56
5253,6784,8670,2025-02-06,22,22.31,0,12.91
5254,4207,3928,2024-04-14,32,43.11,1,44.75
5255,1417,1058,2026-03-18,16,15.73,0,8.23
5256,3189,2247,2025-09-18,43,61.76,1,57.74
5257,6358,223,2022-07-25,65,67.41,0,40.69
5258,3322,9634,2020-05-28,39,83.98,1,71.84
5259,1275,730,2025-12-16,116,86.57,1,79.15
5260,4275,7213,2023-08-06,41,61.78,1,50.93
5261,6432,9420,2021-02-16,16,65.09,1,66.88
5262,1473,6110,2023-11-19,20,13.87,0,3.47
5263,1060,2433,2026-06-27,125,75.16,1,57.3
5264,716,5144,2026-01-15,21,22.42,0,6.24
5265,6647,8076,2023-02-15,29,68.33,0,37.75
5266,2055,6524,2020-07-16,113,76.69,1,58.45
5267,1623,7389,2026-02-27,24,42.1,0,22.97
5268,503,1694,2026-06-19,15,61.88,0,43.84
5269,997,1420,2024-09-26,74,82.65,0,48.68
5270,8959,9073,2024-10-26,96,74.67,0,45.33
5271,3110,4279,2026-01-11,23,55.48,1,62.81
5272,1375,3927,2026-04-23,94,57.88,1,50.74
5273,1018,4735,2026-03-20,9,40.49,0,30.95
5274,309,8288,2022-08-18,32,20.89,0,18.47
5275,1699,6129,2026-03-17,12,39.81,0,25.21
5276,2361,5921,2025-03-15,63,41.1,1,49.99
5277,6264,1609,2023-03-06,98,87.77,1,75.24
5278,396,6658,2024-10-26,57,59.62,1,50.83
5279,8768,5972,2024-12-21,1,1.21,0,10.69
5280,5193,2258,2023-01-29,63,80.92,1,75.06
5281,7717,7584,2020-02-17,47,56.06,1,52.82
5282,2612,5675,2023-06-03,24,14.89,0,9.75
5283,3206,8044,2025-08-07,80,85.59,0,46.37
5284,9151,5732,2026-06-28,49,91.17,1,84.43
5285,783,771,2023-12-28,127,97.9,1,82.2
5286,7083,4105,2025-01-25,4,7.43,0,9.63
5287,884,5921,2025-06-04,106,66.96,1,66.61
5288,6802,7767,2026-01-30,75,84.24,1,65.03
5289,7299,8977,2026-06-02,130,77.45,0,42.64
5290,6308,6563,2026-05-23,24,92.72,1,68.65
5291,7378,8492,2025-10-31,22,17.97,0,1.42
5292,7690,1155,2026-06-17,68,44.31,0,29.63
5293,1835,2089,2019-11-27,34,28.22,0,23.13
5294,8941,8865,2026-02-16,26,18.32,1,34.78
5295,8811,2310,2022-04-06,3,11.63,0,11.87
5296,8371,9703,2025-11-11,159,94.23,1,85.5
5297,4679,1803,2025-12-30,61,39.78,1,45.02
5298,6813,8452,2025-10-06,2,4.5,1,26.02
5299,8774,6573,2022-02-15,83,91.67,0,61.85
5300,5848,6657,2026-04-22,25,78.57,0,49.1
5301,833,7740,2025-04-22,14,42.65,0,34.06
5302,253,5465,2025-06-08,34,71.32,0,36
5303,3846,271,2025-11-01,19,87.94,1,63.29
5304,7763,521,2025-11-16,11,6.28,0,0
5305,2833,404,2025-10-03,29,74,0,40.21
5306,7301,6022,2024-04-25,67,89.35,1,65.57
5307,3361,4785,2026-06-02,40,57.74,0,34.59
5308,7253,7169,2023-04-23,144,87.28,1,77.82
5309,1957,5325,2026-05-17,52,41.48,1,40.23
5310,4826,334,2024-08-21,1,1.39,0,7.18
5311,9895,8191,2026-04-18,14,57.72,1,49.64
5312,4447,2479,2023-12-18,4,9.59,0,12.5
5313,4522,3754,2025-04-29,63,38.63,0,26.92
5314,8863,5508,2025-07-30,46,28.88,1,36.04
5315,1088,2070,2024-04-26,48,98.85,0,63.92
5316,1009,9696,2026-03-24,95,59.86,1,65.72
5317,2470,4603,2022-12-25,148,85.16,1,62.98
5318,2630,6562,2022-04-22,27,27.86,1,36.91
5319,8104,3961,2024-02-25,7,23.93,0,19.99
5320,6463,8390,2026-05-05,34,98.87,1,86.96
5321,2382,4936,2026-04-02,40,41.28,0,23.1
5322,3291,190,2026-02-03,43,60.52,0,45.72
5323,7934,971,2023-10-12,15,52.69,0,40.36
5324,7703,2022,2026-01-15,25,49.82,0,34
5325,7283,5189,2025-06-18,115,86.86,0,57.33
5326,4277,2889,2026-01-14,19,22.42,0,22.93
5327,2427,2785,2025-08-10,64,55.49,0,40.98
5328,5713,1092,2022-02-03,97,75.48,1,71.94
5329,1389,6422,2022-01-18,131,90.08,1,74.57
5330,1355,9932,2025-10-30,8,15.02,0,9.3
5331,8591,9702,2025-02-21,50,36.32,1,33.55
5332,4665,6971,2025-06-29,104,92.85,1,73.13
5333,1143,8993,2024-10-07,113,71.22,0,40.12
5334,1296,6951,2022-02-09,113,91.83,0,58
5335,6049,4938,2026-05-26,16,16.04,1,32.54
5336,7544,7092,2025-11-13,141,78.58,1,57.26
5337,7944,9255,2025-11-24,41,24.38,1,25.17
5338,4100,8749,2026-03-07,14,14.06,0,16.59
5339,9291,7398,2023-09-07,76,63.88,0,33.17
5340,1790,769,2026-02-14,26,19.11,1,37.46
5341,6182,1028,2021-10-10,29,31.48,1,46.76
5342,5940,4207,2025-08-01,43,86.87,1,78.91
5343,6358,9454,2021-11-30,46,45.09,0,25.87
